,Value
YYYY-12-DD 03:12:SS,257.3106689
YYYY-14-DD 03:14:SS,255.4793091
YYYY-16-DD 03:16:SS,254.4854431
YYYY-18-DD 03:18:SS,264.2320557
YYYY-20-DD 03:20:SS,257.6611938
YYYY-22-DD 03:22:SS,253.0114441
YYYY-24-DD 03:24:SS,251.3083038
YYYY-26-DD 03:26:SS,248.7123413
YYYY-28-DD 03:28:SS,257.053772
YYYY-30-DD 03:30:SS,256.2472534
YYYY-32-DD 03:32:SS,251.2286224
YYYY-34-DD 03:34:SS,251.1298065
YYYY-36-DD 03:36:SS,250.0603638
YYYY-38-DD 03:38:SS,248.9912567
YYYY-40-DD 03:40:SS,247.8112793
YYYY-42-DD 03:42:SS,255.7728577
YYYY-44-DD 03:44:SS,253.06073
YYYY-46-DD 03:46:SS,248.4168091
YYYY-48-DD 03:48:SS,248.7328186
YYYY-50-DD 03:50:SS,251.3260345
YYYY-52-DD 03:52:SS,248.2236328
YYYY-54-DD 03:54:SS,251.1615906
YYYY-56-DD 03:56:SS,255.635025
YYYY-58-DD 03:58:SS,250.2409668
YYYY-00-DD 04:00:SS,249.6545258
YYYY-02-DD 04:02:SS,250.6357574
YYYY-04-DD 04:04:SS,250.9690399
YYYY-06-DD 04:06:SS,249.4407806
YYYY-08-DD 04:08:SS,253.2577209
YYYY-10-DD 04:10:SS,250.6411438
YYYY-12-DD 04:12:SS,251.2807617
YYYY-14-DD 04:14:SS,251.9609833
YYYY-16-DD 04:16:SS,248.8796539
YYYY-18-DD 04:18:SS,248.3535767
YYYY-20-DD 04:20:SS,251.7671051
YYYY-22-DD 04:22:SS,247.9247131
YYYY-24-DD 04:24:SS,248.266449
YYYY-26-DD 04:26:SS,248.5956116
YYYY-28-DD 04:28:SS,252.0552063
YYYY-30-DD 04:30:SS,253.0734711
YYYY-32-DD 04:32:SS,265.3122559
YYYY-34-DD 04:34:SS,258.7477112
YYYY-36-DD 04:36:SS,261.5396423
YYYY-38-DD 04:38:SS,260.1950989
YYYY-40-DD 04:40:SS,257.1553955
YYYY-42-DD 04:42:SS,256.6204529
YYYY-44-DD 04:44:SS,253.1362457
YYYY-46-DD 04:46:SS,262.4718933
YYYY-48-DD 04:48:SS,258.0148926
YYYY-50-DD 04:50:SS,254.8536377
YYYY-52-DD 04:52:SS,251.8502045
YYYY-54-DD 04:54:SS,249.8204651
YYYY-56-DD 04:56:SS,246.2204132
YYYY-58-DD 04:58:SS,243.5478516
YYYY-00-DD 05:00:SS,240.6207275
YYYY-02-DD 05:02:SS,239.7519226
YYYY-04-DD 05:04:SS,240.4043732
YYYY-06-DD 05:06:SS,238.302002
YYYY-08-DD 05:08:SS,234.5920258
YYYY-10-DD 05:10:SS,231.8874664
YYYY-12-DD 05:12:SS,233.2206573
YYYY-14-DD 05:14:SS,234.1993866
YYYY-16-DD 05:16:SS,229.0484619
YYYY-18-DD 05:18:SS,227.654068
YYYY-20-DD 05:20:SS,227.3141327
YYYY-22-DD 05:22:SS,228.305191
YYYY-24-DD 05:24:SS,225.6123047
YYYY-26-DD 05:26:SS,222.0346375
YYYY-28-DD 05:28:SS,222.3070068
YYYY-30-DD 05:30:SS,217.651123
YYYY-32-DD 05:32:SS,214.4859772
YYYY-34-DD 05:34:SS,209.9740753
YYYY-36-DD 05:36:SS,210.9559784
YYYY-38-DD 05:38:SS,211.2003021
YYYY-40-DD 05:40:SS,211.0469208
YYYY-42-DD 05:42:SS,209.3724213
YYYY-44-DD 05:44:SS,205.6441956
YYYY-46-DD 05:46:SS,208.9442139
YYYY-48-DD 05:48:SS,207.6572571
YYYY-50-DD 05:50:SS,208.3415833
YYYY-52-DD 05:52:SS,206.8232117
YYYY-54-DD 05:54:SS,205.9518433
YYYY-56-DD 05:56:SS,210.3567352
YYYY-58-DD 05:58:SS,211.1924133
YYYY-00-DD 06:00:SS,208.1325378
YYYY-02-DD 06:02:SS,207.1216583
YYYY-04-DD 06:04:SS,206.9658661
YYYY-06-DD 06:06:SS,207.1746521
YYYY-08-DD 06:08:SS,211.5689392
YYYY-10-DD 06:10:SS,209.8823395
YYYY-12-DD 06:12:SS,210.161026
YYYY-14-DD 06:14:SS,211.5130768
YYYY-16-DD 06:16:SS,210.7912598
YYYY-18-DD 06:18:SS,210.9276123
YYYY-20-DD 06:20:SS,212.3001251
YYYY-22-DD 06:22:SS,212.0057526
YYYY-24-DD 06:24:SS,213.1333313
YYYY-26-DD 06:26:SS,213.9161224
YYYY-28-DD 06:28:SS,213.3627014
YYYY-30-DD 06:30:SS,213.4947662
YYYY-32-DD 06:32:SS,213.2607269
YYYY-34-DD 06:34:SS,216.9502258
YYYY-36-DD 06:36:SS,218.2591095
YYYY-38-DD 06:38:SS,217.8641205
YYYY-40-DD 06:40:SS,219.8426514
YYYY-42-DD 06:42:SS,219.0948181
YYYY-44-DD 06:44:SS,217.5071106
YYYY-46-DD 06:46:SS,224.2019653
YYYY-48-DD 06:48:SS,215.5896606
YYYY-50-DD 06:50:SS,215.6754761
YYYY-52-DD 06:52:SS,214.2085114
YYYY-54-DD 06:54:SS,216.0264893
YYYY-56-DD 06:56:SS,216.7647247
YYYY-58-DD 06:58:SS,218.2094574
YYYY-00-DD 07:00:SS,214.9521027
YYYY-02-DD 07:02:SS,237.0709229
YYYY-04-DD 07:04:SS,213.8132629
YYYY-06-DD 07:06:SS,213.8581696
YYYY-08-DD 07:08:SS,216.0065765
YYYY-10-DD 07:10:SS,210.5848999
YYYY-12-DD 07:12:SS,214.8250732
YYYY-14-DD 07:14:SS,215.9248505
YYYY-16-DD 07:16:SS,213.1024475
YYYY-18-DD 07:18:SS,216.7812805
YYYY-20-DD 07:20:SS,217.2249908
YYYY-22-DD 07:22:SS,219.9303131
YYYY-24-DD 07:24:SS,220.0094452
YYYY-26-DD 07:26:SS,181.5464935
YYYY-28-DD 07:28:SS,173.1583862
YYYY-30-DD 07:30:SS,174.0482178
YYYY-32-DD 07:32:SS,173.7148895
YYYY-34-DD 07:34:SS,172.3465729
YYYY-36-DD 07:36:SS,173.0494232
YYYY-38-DD 07:38:SS,171.4618683
YYYY-40-DD 07:40:SS,178.6453857
YYYY-42-DD 07:42:SS,174.7329559
YYYY-44-DD 07:44:SS,174.0815887
YYYY-46-DD 07:46:SS,174.0755005
YYYY-48-DD 07:48:SS,174.3147888
YYYY-50-DD 07:50:SS,176.7121124
YYYY-52-DD 07:52:SS,177.0184937
YYYY-54-DD 07:54:SS,175.3037109
YYYY-56-DD 07:56:SS,174.0965729
YYYY-58-DD 07:58:SS,167.7600708
YYYY-00-DD 08:00:SS,164.5957794
YYYY-02-DD 08:02:SS,164.523468
YYYY-04-DD 08:04:SS,167.8510895
YYYY-06-DD 08:06:SS,165.2685394
YYYY-08-DD 08:08:SS,169.3961334
YYYY-10-DD 08:10:SS,166.1740112
YYYY-12-DD 08:12:SS,165.2418823
YYYY-14-DD 08:14:SS,166.0058441
YYYY-16-DD 08:16:SS,163.6236572
YYYY-18-DD 08:18:SS,164.9828033
YYYY-20-DD 08:20:SS,166.6339417
YYYY-22-DD 08:22:SS,168.1389465
YYYY-24-DD 08:24:SS,167.9564972
YYYY-26-DD 08:26:SS,169.0327301
YYYY-28-DD 08:28:SS,166.0190582
YYYY-30-DD 08:30:SS,163.754715
YYYY-32-DD 08:32:SS,164.412384
YYYY-34-DD 08:34:SS,160.7190857
YYYY-36-DD 08:36:SS,158.9169006
YYYY-38-DD 08:38:SS,161.088623
YYYY-40-DD 08:40:SS,160.6714783
YYYY-42-DD 08:42:SS,161.4774475
YYYY-44-DD 08:44:SS,162.2283173
YYYY-46-DD 08:46:SS,160.6977692
YYYY-48-DD 08:48:SS,160.0232849
YYYY-50-DD 08:50:SS,158.8013153
YYYY-52-DD 08:52:SS,158.9664917
YYYY-54-DD 08:54:SS,160.1672211
YYYY-56-DD 08:56:SS,164.6226807
YYYY-58-DD 08:58:SS,161.9393616
YYYY-00-DD 09:00:SS,161.851532
YYYY-02-DD 09:02:SS,161.2761383
YYYY-04-DD 09:04:SS,167.7975616
YYYY-06-DD 09:06:SS,159.4147034
YYYY-08-DD 09:08:SS,159.1104584
YYYY-10-DD 09:10:SS,160.9888458
YYYY-12-DD 09:12:SS,162.3298035
YYYY-14-DD 09:14:SS,161.7625427
YYYY-16-DD 09:16:SS,162.991333
YYYY-18-DD 09:18:SS,163.9799347
YYYY-20-DD 09:20:SS,164.4249725
YYYY-22-DD 09:22:SS,151.9816742
YYYY-24-DD 09:24:SS,151.2108765
YYYY-26-DD 09:26:SS,159.9721527
YYYY-28-DD 09:28:SS,153.1120148
YYYY-30-DD 09:30:SS,151.8730316
YYYY-32-DD 09:32:SS,154.963028
YYYY-34-DD 09:34:SS,152.6108093
YYYY-36-DD 09:36:SS,151.9683228
YYYY-38-DD 09:38:SS,153.6967621
YYYY-40-DD 09:40:SS,153.6707611
YYYY-42-DD 09:42:SS,151.7359619
YYYY-44-DD 09:44:SS,154.1161499
YYYY-46-DD 09:46:SS,153.5509644
YYYY-48-DD 09:48:SS,161.1429443
YYYY-50-DD 09:50:SS,154.2377625
YYYY-52-DD 09:52:SS,153.4027405
YYYY-54-DD 09:54:SS,154.2004242
YYYY-56-DD 09:56:SS,156.5544434
YYYY-58-DD 09:58:SS,161.2322845
YYYY-00-DD 10:00:SS,164.1221924
YYYY-02-DD 10:02:SS,164.1030426
YYYY-04-DD 10:04:SS,162.4365845
YYYY-06-DD 10:06:SS,164.6616516
YYYY-08-DD 10:08:SS,161.8714447
YYYY-10-DD 10:10:SS,161.1827698
YYYY-12-DD 10:12:SS,163.7135315
YYYY-14-DD 10:14:SS,159.6888885
YYYY-16-DD 10:16:SS,159.6816559
YYYY-18-DD 10:18:SS,159.778717
YYYY-20-DD 10:20:SS,159.0613708
YYYY-22-DD 10:22:SS,154.3845215
YYYY-24-DD 10:24:SS,151.3381958
YYYY-26-DD 10:26:SS,150.8486786
YYYY-28-DD 10:28:SS,148.3675079
YYYY-30-DD 10:30:SS,148.6968842
YYYY-32-DD 10:32:SS,150.8343964
YYYY-34-DD 10:34:SS,151.717453
YYYY-36-DD 10:36:SS,150.3004913
YYYY-38-DD 10:38:SS,150.7094574
YYYY-40-DD 10:40:SS,150.7613525
YYYY-42-DD 10:42:SS,149.6468811
YYYY-44-DD 10:44:SS,147.0083313
YYYY-46-DD 10:46:SS,148.467865
YYYY-48-DD 10:48:SS,142.7818909
YYYY-50-DD 10:50:SS,144.960083
YYYY-52-DD 10:52:SS,144.3139038
YYYY-54-DD 10:54:SS,143.9417725
YYYY-56-DD 10:56:SS,142.3541107
YYYY-58-DD 10:58:SS,143.4541473
YYYY-00-DD 11:00:SS,147.1061859
YYYY-02-DD 11:02:SS,145.9646759
YYYY-04-DD 11:04:SS,146.3789673
YYYY-06-DD 11:06:SS,156.6702881
YYYY-08-DD 11:08:SS,160.6177368
YYYY-10-DD 11:10:SS,159.5265198
YYYY-12-DD 11:12:SS,159.1785889
YYYY-14-DD 11:14:SS,161.8170166
YYYY-16-DD 11:16:SS,160.1816406
YYYY-18-DD 11:18:SS,172.2983398
YYYY-20-DD 11:20:SS,172.7987061
YYYY-22-DD 11:22:SS,171.8307953
YYYY-24-DD 11:24:SS,179.1394806
YYYY-26-DD 11:26:SS,180.625824
YYYY-28-DD 11:28:SS,175.3823395
YYYY-30-DD 11:30:SS,182.466507
YYYY-32-DD 11:32:SS,176.9572144
YYYY-34-DD 11:34:SS,171.0656281
YYYY-36-DD 11:36:SS,170.0746613
YYYY-38-DD 11:38:SS,163.6819305
YYYY-40-DD 11:40:SS,163.8152008
YYYY-42-DD 11:42:SS,164.8665314
YYYY-44-DD 11:44:SS,165.2232208
YYYY-46-DD 11:46:SS,164.0011902
YYYY-48-DD 11:48:SS,158.3188019
YYYY-50-DD 11:50:SS,156.6945496
YYYY-52-DD 11:52:SS,156.027771
YYYY-54-DD 11:54:SS,158.3117065
YYYY-56-DD 11:56:SS,159.7903442
YYYY-58-DD 11:58:SS,161.4466553
YYYY-00-DD 12:00:SS,160.3520203
YYYY-02-DD 12:02:SS,157.4441986
YYYY-04-DD 12:04:SS,159.1737213
YYYY-06-DD 12:06:SS,156.3414612
YYYY-08-DD 12:08:SS,156.4599609
YYYY-10-DD 12:10:SS,158.0642548
YYYY-12-DD 12:12:SS,158.0054016
YYYY-14-DD 12:14:SS,159.4865265
YYYY-16-DD 12:16:SS,157.8967285
YYYY-18-DD 12:18:SS,156.7974701
YYYY-20-DD 12:20:SS,158.3652496
YYYY-22-DD 12:22:SS,155.6667938
YYYY-24-DD 12:24:SS,155.7342377
YYYY-26-DD 12:26:SS,157.3173065
YYYY-28-DD 12:28:SS,155.8902588
YYYY-30-DD 12:30:SS,159.6663971
YYYY-32-DD 12:32:SS,159.90625
YYYY-34-DD 12:34:SS,159.5265198
YYYY-36-DD 12:36:SS,159.7536774
YYYY-38-DD 12:38:SS,168.5261841
YYYY-40-DD 12:40:SS,161.2304077
YYYY-42-DD 12:42:SS,158.846405
YYYY-44-DD 12:44:SS,160.2735138
YYYY-46-DD 12:46:SS,160.7353363
YYYY-48-DD 12:48:SS,159.526001
YYYY-50-DD 12:50:SS,158.8203278
YYYY-52-DD 12:52:SS,159.1323853
YYYY-54-DD 12:54:SS,159.8197937
YYYY-56-DD 12:56:SS,159.6781616
YYYY-58-DD 12:58:SS,215.8109283
YYYY-00-DD 13:00:SS,201.4835663
YYYY-02-DD 13:02:SS,202.9919281
YYYY-04-DD 13:04:SS,203.4247437
YYYY-06-DD 13:06:SS,205.1516724
YYYY-08-DD 13:08:SS,204.3102417
YYYY-10-DD 13:10:SS,203.8492432
YYYY-12-DD 13:12:SS,206.6935577
YYYY-14-DD 13:14:SS,206.2989197
YYYY-16-DD 13:16:SS,204.4398041
YYYY-18-DD 13:18:SS,206.6053009
YYYY-20-DD 13:20:SS,206.3475342
YYYY-22-DD 13:22:SS,205.1777802
YYYY-24-DD 13:24:SS,208.153595
YYYY-26-DD 13:26:SS,202.7367554
YYYY-28-DD 13:28:SS,201.7812805
YYYY-30-DD 13:30:SS,201.1307678
YYYY-32-DD 13:32:SS,199.0355682
YYYY-34-DD 13:34:SS,202.5929413
YYYY-36-DD 13:36:SS,201.1204071
YYYY-38-DD 13:38:SS,200.516571
YYYY-40-DD 13:40:SS,197.3650665
YYYY-42-DD 13:42:SS,196.5578766
YYYY-44-DD 13:44:SS,197.4909058
YYYY-46-DD 13:46:SS,197.2752533
YYYY-48-DD 13:48:SS,196.295166
YYYY-50-DD 13:50:SS,197.9136353
YYYY-52-DD 13:52:SS,199.1554108
YYYY-54-DD 13:54:SS,200.1316528
YYYY-56-DD 13:56:SS,200.5547028
YYYY-58-DD 13:58:SS,199.8751678
YYYY-00-DD 14:00:SS,204.2290802
YYYY-02-DD 14:02:SS,202.2725372
YYYY-04-DD 14:04:SS,206.1155396
YYYY-06-DD 14:06:SS,206.8917542
YYYY-08-DD 14:08:SS,206.6365356
YYYY-10-DD 14:10:SS,213.8969421
YYYY-12-DD 14:12:SS,213.6186066
YYYY-14-DD 14:14:SS,210.9826202
YYYY-16-DD 14:16:SS,211.2957153
YYYY-18-DD 14:18:SS,217.2227478
YYYY-20-DD 14:20:SS,224.6407013
YYYY-22-DD 14:22:SS,227.7335358
YYYY-24-DD 14:24:SS,214.5358734
YYYY-26-DD 14:26:SS,211.0588226
YYYY-28-DD 14:28:SS,220.8807678
YYYY-30-DD 14:30:SS,220.9889069
YYYY-32-DD 14:32:SS,213.303299
YYYY-34-DD 14:34:SS,212.8640289
YYYY-36-DD 14:36:SS,210.0314026
YYYY-38-DD 14:38:SS,213.2484283
YYYY-40-DD 14:40:SS,216.0101318
YYYY-42-DD 14:42:SS,213.97995
YYYY-44-DD 14:44:SS,218.958847
YYYY-46-DD 14:46:SS,213.5036621
YYYY-48-DD 14:48:SS,212.1366425
YYYY-50-DD 14:50:SS,216.9270782
YYYY-52-DD 14:52:SS,214.2080841
YYYY-54-DD 14:54:SS,215.6220398
YYYY-56-DD 14:56:SS,233.1241913
YYYY-58-DD 14:58:SS,236.3070984
YYYY-00-DD 15:00:SS,266.9201355
YYYY-02-DD 15:02:SS,246.691391
YYYY-04-DD 15:04:SS,295.6401062
YYYY-06-DD 15:06:SS,288.3227539
YYYY-08-DD 15:08:SS,285.4722595
YYYY-10-DD 15:10:SS,281.5109863
YYYY-12-DD 15:12:SS,281.3179016
YYYY-14-DD 15:14:SS,289.369812
YYYY-16-DD 15:16:SS,282.0554199
YYYY-18-DD 15:18:SS,278.3014526
YYYY-20-DD 15:20:SS,288.6092834
YYYY-22-DD 15:22:SS,279.4619141
YYYY-24-DD 15:24:SS,285.4992981
YYYY-26-DD 15:26:SS,279.7234192
YYYY-28-DD 15:28:SS,276.7989807
YYYY-30-DD 15:30:SS,284.6647339
YYYY-32-DD 15:32:SS,271.1781921
YYYY-34-DD 15:34:SS,272.5341797
YYYY-36-DD 15:36:SS,269.0112
YYYY-38-DD 15:38:SS,275.524292
YYYY-40-DD 15:40:SS,278.0042114
YYYY-42-DD 15:42:SS,272.9614868
YYYY-44-DD 15:44:SS,277.5028687
YYYY-46-DD 15:46:SS,277.6993103
YYYY-48-DD 15:48:SS,278.4119568
YYYY-50-DD 15:50:SS,276.2669373
YYYY-52-DD 15:52:SS,280.9248352
YYYY-54-DD 15:54:SS,276.4398804
YYYY-56-DD 15:56:SS,276.485321
YYYY-58-DD 15:58:SS,285.6414795
YYYY-00-DD 16:00:SS,282.559082
YYYY-02-DD 16:02:SS,281.2095337
YYYY-04-DD 16:04:SS,276.3011169
YYYY-06-DD 16:06:SS,284.8565979
YYYY-08-DD 16:08:SS,285.2177734
YYYY-10-DD 16:10:SS,272.9039612
YYYY-12-DD 16:12:SS,284.6550293
YYYY-14-DD 16:14:SS,285.879425
YYYY-16-DD 16:16:SS,219.2207642
YYYY-18-DD 16:18:SS,232.2487793
YYYY-20-DD 16:20:SS,225.4114532
YYYY-22-DD 16:22:SS,231.8434296
YYYY-24-DD 16:24:SS,220.8524017
YYYY-26-DD 16:26:SS,223.9982758
YYYY-28-DD 16:28:SS,225.4971466
YYYY-30-DD 16:30:SS,223.5068359
YYYY-32-DD 16:32:SS,229.4414368
YYYY-34-DD 16:34:SS,221.545105
YYYY-36-DD 16:36:SS,221.7644806
YYYY-38-DD 16:38:SS,220.9603119
YYYY-40-DD 16:40:SS,222.3937683
YYYY-42-DD 16:42:SS,227.1789398
YYYY-44-DD 16:44:SS,230.6498413
YYYY-46-DD 16:46:SS,227.613739
YYYY-48-DD 16:48:SS,236.7355194
YYYY-50-DD 16:50:SS,231.1993103
YYYY-52-DD 16:52:SS,229.4192963
YYYY-54-DD 16:54:SS,243.165863
YYYY-56-DD 16:56:SS,223.7116699
YYYY-58-DD 16:58:SS,231.0498505
YYYY-00-DD 17:00:SS,234.0680084
YYYY-02-DD 17:02:SS,228.7486877
YYYY-04-DD 17:04:SS,238.8133698
YYYY-06-DD 17:06:SS,232.3413391
YYYY-08-DD 17:08:SS,255.1764221
YYYY-10-DD 17:10:SS,250.8391724
YYYY-12-DD 17:12:SS,251.858078
YYYY-14-DD 17:14:SS,253.5816498
YYYY-16-DD 17:16:SS,248.2594147
YYYY-18-DD 17:18:SS,256.5093384
YYYY-20-DD 17:20:SS,247.2417145
YYYY-22-DD 17:22:SS,255.3718414
YYYY-24-DD 17:24:SS,250.0744324
YYYY-26-DD 17:26:SS,244.8920898
YYYY-28-DD 17:28:SS,247.384079
YYYY-30-DD 17:30:SS,242.50914
YYYY-32-DD 17:32:SS,246.8359375
YYYY-34-DD 17:34:SS,246.8908691
YYYY-36-DD 17:36:SS,253.2463226
YYYY-38-DD 17:38:SS,253.1051025
YYYY-40-DD 17:40:SS,254.1521149
YYYY-42-DD 17:42:SS,249.7824554
YYYY-44-DD 17:44:SS,249.1986694
YYYY-46-DD 17:46:SS,248.9411316
YYYY-48-DD 17:48:SS,250.100296
YYYY-50-DD 17:50:SS,254.6734009
YYYY-52-DD 17:52:SS,250.2403412
YYYY-54-DD 17:54:SS,251.1925659
YYYY-56-DD 17:56:SS,253.8806763
YYYY-58-DD 17:58:SS,250.3500519
YYYY-00-DD 18:00:SS,253.3385315
YYYY-02-DD 18:02:SS,245.1817474
YYYY-04-DD 18:04:SS,243.8674774
YYYY-06-DD 18:06:SS,255.4987183
YYYY-08-DD 18:08:SS,245.7912445
YYYY-10-DD 18:10:SS,254.2314453
YYYY-12-DD 18:12:SS,247.9734497
YYYY-14-DD 18:14:SS,252.0137329
YYYY-16-DD 18:16:SS,247.3798218
YYYY-18-DD 18:18:SS,243.1057129
YYYY-20-DD 18:20:SS,243.6668396
YYYY-22-DD 18:22:SS,255.1362762
YYYY-24-DD 18:24:SS,245.2980652
YYYY-26-DD 18:26:SS,247.1918793
YYYY-28-DD 18:28:SS,243.2886658
YYYY-30-DD 18:30:SS,246.1451721
YYYY-32-DD 18:32:SS,247.4778748
YYYY-34-DD 18:34:SS,247.1468353
YYYY-36-DD 18:36:SS,246.4197845
YYYY-38-DD 18:38:SS,238.4033051
YYYY-40-DD 18:40:SS,245.1300049
YYYY-42-DD 18:42:SS,251.4975281
YYYY-44-DD 18:44:SS,244.6407471
YYYY-46-DD 18:46:SS,253.1853485
YYYY-48-DD 18:48:SS,248.9128265
YYYY-50-DD 18:50:SS,249.9716492
YYYY-52-DD 18:52:SS,241.5661621
YYYY-54-DD 18:54:SS,248.9447174
YYYY-56-DD 18:56:SS,245.6732788
YYYY-58-DD 18:58:SS,254.167572
YYYY-00-DD 19:00:SS,250.7424011
YYYY-02-DD 19:02:SS,247.0761261
YYYY-04-DD 19:04:SS,238.3727417
YYYY-06-DD 19:06:SS,239.2163391
YYYY-08-DD 19:08:SS,240.7610779
YYYY-10-DD 19:10:SS,233.3386536
YYYY-12-DD 19:12:SS,238.2422638
YYYY-14-DD 19:14:SS,235.3807678
YYYY-16-DD 19:16:SS,242.252655
YYYY-18-DD 19:18:SS,237.2328644
YYYY-20-DD 19:20:SS,237.8235931
YYYY-22-DD 19:22:SS,244.9528351
YYYY-24-DD 19:24:SS,246.2552795
YYYY-26-DD 19:26:SS,239.6602631
YYYY-28-DD 19:28:SS,237.5290527
YYYY-30-DD 19:30:SS,246.8914948
YYYY-32-DD 19:32:SS,236.5368347
YYYY-34-DD 19:34:SS,245.3813934
YYYY-36-DD 19:36:SS,243.9249268
YYYY-38-DD 19:38:SS,250.8946533
YYYY-40-DD 19:40:SS,243.8001862
YYYY-42-DD 19:42:SS,235.6651611
YYYY-44-DD 19:44:SS,235.8026733
YYYY-46-DD 19:46:SS,245.449173
YYYY-48-DD 19:48:SS,240.3900299
YYYY-50-DD 19:50:SS,241.6074677
YYYY-52-DD 19:52:SS,239.9388885
YYYY-54-DD 19:54:SS,244.181366
YYYY-56-DD 19:56:SS,237.6604767
YYYY-58-DD 19:58:SS,239.3001709
YYYY-00-DD 20:00:SS,238.2520599
YYYY-02-DD 20:02:SS,243.5349121
YYYY-04-DD 20:04:SS,237.064621
YYYY-06-DD 20:06:SS,235.2536926
YYYY-08-DD 20:08:SS,236.6482849
YYYY-10-DD 20:10:SS,246.5671997
YYYY-12-DD 20:12:SS,243.6228333
YYYY-14-DD 20:14:SS,238.666275
YYYY-16-DD 20:16:SS,240.4098816
YYYY-18-DD 20:18:SS,241.0840149
YYYY-20-DD 20:20:SS,240.8959351
YYYY-22-DD 20:22:SS,241.5664978
YYYY-24-DD 20:24:SS,238.0100861
YYYY-26-DD 20:26:SS,236.3443146
YYYY-28-DD 20:28:SS,239.5491028
YYYY-30-DD 20:30:SS,237.6461945
YYYY-32-DD 20:32:SS,238.826767
YYYY-34-DD 20:34:SS,240.6632996
YYYY-36-DD 20:36:SS,245.6133118
YYYY-38-DD 20:38:SS,240.9266205
YYYY-40-DD 20:40:SS,249.8855286
YYYY-42-DD 20:42:SS,248.0370636
YYYY-44-DD 20:44:SS,241.7712708
YYYY-46-DD 20:46:SS,242.8988953
YYYY-48-DD 20:48:SS,244.0736694
YYYY-50-DD 20:50:SS,242.4367981
YYYY-52-DD 20:52:SS,244.9174957
YYYY-54-DD 20:54:SS,240.9490051
YYYY-56-DD 20:56:SS,248.9394531
YYYY-58-DD 20:58:SS,244.8972626
YYYY-00-DD 21:00:SS,244.8541107
YYYY-02-DD 21:02:SS,241.6214294
YYYY-04-DD 21:04:SS,238.6282959
YYYY-06-DD 21:06:SS,242.690155
YYYY-08-DD 21:08:SS,244.7888641
YYYY-10-DD 21:10:SS,245.0334778
YYYY-12-DD 21:12:SS,238.8223267
YYYY-14-DD 21:14:SS,241.3509674
YYYY-16-DD 21:16:SS,237.2948914
YYYY-18-DD 21:18:SS,235.7529907
YYYY-20-DD 21:20:SS,236.415451
YYYY-22-DD 21:22:SS,239.4207153
YYYY-24-DD 21:24:SS,238.8998108
YYYY-26-DD 21:26:SS,238.2551117
YYYY-28-DD 21:28:SS,237.6685333
YYYY-30-DD 21:30:SS,248.5380249
YYYY-32-DD 21:32:SS,236.0903473
YYYY-34-DD 21:34:SS,245.4538269
YYYY-36-DD 21:36:SS,247.5622101
YYYY-38-DD 21:38:SS,241.3992615
YYYY-40-DD 21:40:SS,242.836792
YYYY-42-DD 21:42:SS,248.8271637
YYYY-44-DD 21:44:SS,244.9598389
YYYY-46-DD 21:46:SS,236.8948517
YYYY-48-DD 21:48:SS,235.2891541
YYYY-50-DD 21:50:SS,240.0009308
YYYY-52-DD 21:52:SS,230.8832855
YYYY-54-DD 21:54:SS,231.5041504
YYYY-56-DD 21:56:SS,239.9557648
YYYY-58-DD 21:58:SS,234.3318939
YYYY-00-DD 22:00:SS,234.7368317
YYYY-02-DD 22:02:SS,231.4801941
YYYY-04-DD 22:04:SS,234.4660645
YYYY-06-DD 22:06:SS,234.0073395
YYYY-08-DD 22:08:SS,235.2387543
YYYY-10-DD 22:10:SS,234.0083313
YYYY-12-DD 22:12:SS,231.536377
YYYY-14-DD 22:14:SS,240.5443268
YYYY-16-DD 22:16:SS,233.4352722
YYYY-18-DD 22:18:SS,237.4586639
YYYY-20-DD 22:20:SS,228.3526459
YYYY-22-DD 22:22:SS,226.1470337
YYYY-24-DD 22:24:SS,229.0149078
YYYY-26-DD 22:26:SS,231.8850861
YYYY-28-DD 22:28:SS,234.7133942
YYYY-30-DD 22:30:SS,244.1116943
YYYY-32-DD 22:32:SS,252.6829376
YYYY-34-DD 22:34:SS,247.5793304
YYYY-36-DD 22:36:SS,245.995163
YYYY-38-DD 22:38:SS,249.005127
YYYY-40-DD 22:40:SS,238.9218445
YYYY-42-DD 22:42:SS,239.4392242
YYYY-44-DD 22:44:SS,254.0684052
YYYY-46-DD 22:46:SS,243.1989746
YYYY-48-DD 22:48:SS,240.4681854
YYYY-50-DD 22:50:SS,242.6170349
YYYY-52-DD 22:52:SS,243.8728638
YYYY-54-DD 22:54:SS,246.5583191
YYYY-56-DD 22:56:SS,246.6592102
YYYY-58-DD 22:58:SS,257.1318054
YYYY-00-DD 23:00:SS,248.8124847
YYYY-02-DD 23:02:SS,247.3095551
YYYY-04-DD 23:04:SS,244.3649292
YYYY-06-DD 23:06:SS,247.0368347
YYYY-08-DD 23:08:SS,253.2032318
YYYY-10-DD 23:10:SS,244.2353058
YYYY-12-DD 23:12:SS,255.5771027
YYYY-14-DD 23:14:SS,251.370285
YYYY-16-DD 23:16:SS,249.0166016
YYYY-18-DD 23:18:SS,257.3313599
YYYY-20-DD 23:20:SS,254.4713898
YYYY-22-DD 23:22:SS,259.4215698
YYYY-24-DD 23:24:SS,243.6053467
YYYY-26-DD 23:26:SS,243.2833099
YYYY-28-DD 23:28:SS,251.7610321
YYYY-30-DD 23:30:SS,244.1334991
YYYY-32-DD 23:32:SS,242.7256927
